id,dataset_name,edit_type,source_image,target_image,mask_path,source_prompt,target_prompt,editing_instruction,clip_score,clip_score_category,turn_index,source_parquet,sample_key,foreground,foreground_target,qwen_edit_type,vlm_confidence,vlm_notes,vlm_model,vlm_error,chordedit_sample_id,chordedit_image_path
imgedit_00000041_00,imgedit,action,HENls2j9Xuk_segment_1_frame_0.jpg,HENls2j9Xuk_segment_1_frame_55.jpg,,"A woman with blonde hair stands in a field of corn, wearing a dirty jacket and pants, with a barbed wire fence and a rusty wooden structure in the background.","A woman with blonde hair stands in a field of corn, turning her head to the left while slightly lowering her right arm, wearing a dirty jacket and pants, with a barbed wire fence and a rusty wooden structure in the background.",The person turns their head to the left while slightly lowering their right arm.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,HENls2j9Xuk_segment_1_frame_0,person,person turning their head to the left while slightly lowering their right arm,action,high,The person's head position and arm movement have been modified to match,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000041_00,imgedit_00000041_00.png
imgedit_00000042_00,imgedit,action,aSqtj5AwMAQ_segment_71_frame_0.jpg,aSqtj5AwMAQ_segment_71_frame_55.jpg,,A man in a black hoodie and cap is holding a PlayStation 5 console and a controller while sitting at a table.,"A man in a black hoodie and cap is holding a PlayStation 5 console and a controller while sitting at a table, with his right hand released from the console.",The person releases their right hand from the device while holding the controller with the left hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aSqtj5AwMAQ_segment_71_frame_0,person,person holding controller with left hand,action,high,"The person's right hand is released from the console, while the left hand continues to hold the controller.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000042_00,imgedit_00000042_00.png
imgedit_00000043_00,imgedit,action,aNrP7EgneTE_segment_46_frame_32.jpg,aNrP7EgneTE_segment_46_frame_87.jpg,,"A man in a white lab coat stands in front of a brick wall with a wooden shelf, holding a bowl.","A man in a white lab coat stands in front of a brick wall with a wooden shelf, making an 'OK' gesture with his right hand.","The person changes from holding a hand near a bowl to making an ""OK"" gesture with their right hand.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aNrP7EgneTE_segment_46_frame_32,person,making an 'OK' gesture with his right hand,action,high,The person's hand position changes from near the bowl to forming an 'OK' sign.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000043_00,imgedit_00000043_00.png
imgedit_00000044_00,imgedit,action,JQndOnm3AvU_segment_46_frame_0.jpg,JQndOnm3AvU_segment_46_frame_55.jpg,,"A man wearing a black cap and a black long-sleeved shirt sits at a light-colored table, looking at a smartphone in his hands.","A man wearing a black cap and a black long-sleeved shirt sits at a light-colored table, looking at a smartphone in his hands, with his right hand slightly raised and closer to the camera.",The man moves his right hand slightly upward and closer to the camera.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,JQndOnm3AvU_segment_46_frame_0,man's right hand,man's right hand slightly raised and closer to the camera,action,high,"The man's right hand is positioned slightly higher and closer to the camera in the target image, consistent with the action",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000044_00,imgedit_00000044_00.png
imgedit_00000045_00,imgedit,action,KkV4WdP3gRA_segment_8_frame_0.jpg,KkV4WdP3gRA_segment_8_frame_55.jpg,,"A woman in a kitchen is preparing food, holding a mixture in her hands.",A woman in a kitchen is pressing a mixture into a patty shape with her hands.,A woman presses a mixture into a patty shape with her hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KkV4WdP3gRA_segment_8_frame_0,a woman,a woman pressing a mixture into a patty shape with her hands,action,high,"The action of pressing the mixture into a patty shape is clearly depicted in the target image, while the source image shows the woman holding the mixture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000045_00,imgedit_00000045_00.png
imgedit_00000046_00,imgedit,action,Q_xAkU9k3eY_segment_3_frame_0.jpg,Q_xAkU9k3eY_segment_3_frame_48.jpg,,A woman in a grey sweater is speaking outdoors with her hands clasped together.,A woman in a grey sweater is speaking outdoors with her hands slightly lowered.,The person slightly lowers their hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Q_xAkU9k3eY_segment_3_frame_0,person,hands slightly lowered,action,high,"The hands are slightly lowered in the target image compared to the source, indicating a subtle change in the person's gesture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000046_00,imgedit_00000046_00.png
imgedit_00000047_00,imgedit,action,8H5ENBTRriE_segment_40_frame_0.jpg,8H5ENBTRriE_segment_40_frame_55.jpg,,A woman with dark hair and a patterned scarf looks up and to her left with a concerned expression.,"A woman with dark hair and a patterned scarf turns her head slightly to her left, looking at someone off-camera.",The person turns slightly to their left.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,8H5ENBTRriE_segment_40_frame_0,woman,woman turning slightly to her left,action,high,"The woman's head position changes from a neutral look to a slight turn to the left, indicating a directional movement.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000047_00,imgedit_00000047_00.png
imgedit_00000048_00,imgedit,action,IFu2R7UdLZg_segment_31_frame_0.jpg,IFu2R7UdLZg_segment_31_frame_55.jpg,,A man in a black shirt and gloves holds a sausage stuffer handle in front of a metal table.,A man in a black shirt and gloves holds a sausage stuffer handle that has been rotated to a different position.,A man rotates a sausage stuffer handle.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,IFu2R7UdLZg_segment_31_frame_0,sausage stuffer handle,sausage stuffer handle rotated,action,high,"The handle is rotated in the same position, but the angle of the handle is different in the target image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000048_00,imgedit_00000048_00.png
imgedit_00000049_00,imgedit,action,0HOSEJ8ppqg_segment_32_frame_0.jpg,0HOSEJ8ppqg_segment_32_frame_55.jpg,,A young girl with glasses and a pink jacket stands outdoors with her head tilted to the side.,A young girl with glasses and a pink jacket stands outdoors facing straight ahead.,The person changes from tilting their head to the side to facing straight ahead.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,0HOSEJ8ppqg_segment_32_frame_0,person,facing straight ahead,action,high,The person's head position is changed from tilted to straight.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000049_00,imgedit_00000049_00.png
imgedit_00000050_00,imgedit,action,A7MkZRKBAWQ_segment_41_frame_47.jpg,A7MkZRKBAWQ_segment_41_frame_102.jpg,,A man with a headlamp is lying on his stomach inside a narrow metal duct.,"A man with a headlamp is lying on his stomach inside a narrow metal duct, lifting his head and turning it slightly to the side.",The person lifts their head and turns it slightly to the side.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,A7MkZRKBAWQ_segment_41_frame_47,person,person with head turned slightly to the side,action,high,"The person's head is turned slightly to the side in the target image, which is consistent with the action described in the instruction. The edit is focused on the person's head and orientation.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000050_00,imgedit_00000050_00.png
imgedit_00000051_00,imgedit,action,29bbzipBBks_segment_81_frame_0.jpg,29bbzipBBks_segment_81_frame_55.jpg,,A man in a blue t-shirt and dark pants stands on a red circular stage in front of a TEDx Valladolid logo.,A man in a blue t-shirt and dark pants stands on a red circular stage with his legs apart and his left arm raised while speaking.,A man stands with his legs apart and his left arm raised while speaking.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,29bbzipBBks_segment_81_frame_0,man,man with legs apart and left arm raised,action,high,The man's posture and arm position have been modified to match the instruction.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000051_00,imgedit_00000051_00.png
imgedit_00000052_00,imgedit,action,OS7C_osgJ_o_segment_67_frame_0.jpg,OS7C_osgJ_o_segment_67_frame_48.jpg,,A woman is performing a push-up on a black mat in a gym.,A woman is holding a raised push-up position on a black mat in a gym.,A woman transitions from lowering herself in a push-up to holding a raised push-up position.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,OS7C_osgJ_o_segment_67_frame_0,woman,holding a raised push-up position,action,high,The woman transitions from lowering herself in a push-up to holding a raised push-up position. The edit is clear and consistent with the visual information.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000052_00,imgedit_00000052_00.png
imgedit_00000053_00,imgedit,action,ZbR5IgkY0dQ_segment_24_frame_34.jpg,ZbR5IgkY0dQ_segment_24_frame_89.jpg,,"A bald man with a beard and glasses, wearing a light gray button-up shirt over a blue t-shirt, stands in front of a red background with a document labeled 'COMPENSATION CLAIM' and a wooden gavel on a wooden desk.","The same bald man with a beard and glasses, wearing a light gray button-up shirt over a blue t-shirt, is now positioned slightly to his left, standing in front of the same red background with the document and gavel.",The man moves slightly to his left.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ZbR5IgkY0dQ_segment_24_frame_34,man,man moves slightly to his left,action,high,The man's position has been,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000053_00,imgedit_00000053_00.png
imgedit_00000054_00,imgedit,action,6JBwqJ0tIN8_segment_5_frame_0.jpg,6JBwqJ0tIN8_segment_5_frame_55.jpg,,An older man wearing a brown hat and glasses stands in an orchard with green trees and fruit.,"An older man wearing a brown hat and glasses tilts his head slightly to the right, standing in an orchard with green trees and fruit.",The man tilts his head slightly to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,6JBwqJ0tIN8_segment_5_frame_0,man,man tilting his head slightly to the right,action,high,The man's head position has been adjusted to match the instruction.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000054_00,imgedit_00000054_00.png
imgedit_00000055_00,imgedit,action,Rch52Ix_JO8_segment_43_frame_0.jpg,Rch52Ix_JO8_segment_43_frame_55.jpg,,"A woman in a kitchen is standing at a table, holding a package of 'Gall-B' and placing a small object on a sheet of paper.","A woman in a kitchen is standing at a table, holding a package of 'Gall-B' and using her right hand to hold it higher while her left hand moves away from the table.",The woman moves her left hand away from the table and uses her right hand to hold an item higher.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Rch52Ix_JO8_segment_43_frame_0,hand,right hand,action,high,"The woman's left hand is moved away from the table, and her right hand is now holding the 'Gall-B' package higher.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000055_00,imgedit_00000055_00.png
imgedit_00000056_00,imgedit,action,fRrlssUaqVc_segment_46_frame_118.jpg,fRrlssUaqVc_segment_46_frame_173.jpg,,"A man with a beard and a black cap stands in an outdoor dining area, holding a card and moving both hands rapidly in front of his chest.","A man with a beard and a black cap stands in an outdoor dining area, holding a card and making a slower, more deliberate hand gesture with one hand raised higher.","The person changes from moving both hands rapidly in front of their chest to a slower, more deliberate hand gesture with one hand raised higher.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,fRrlssUaqVc_segment_46_frame_118,person,hand gesture,action,high,"The person's hand movement changes from rapid to a more controlled, raised gesture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000056_00,imgedit_00000056_00.png
imgedit_00000057_00,imgedit,action,1VHAgd9gah8_segment_2_frame_0.jpg,1VHAgd9gah8_segment_2_frame_55.jpg,,"A woman with long black hair and dark lipstick stands in a kitchen, wearing a green top and a gold necklace.","A woman with long black hair and dark lipstick tilts her head downward, still wearing a green top and a gold necklace, in a kitchen.",The person slightly tilts their head downward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,1VHAgd9gah8_segment_2_frame_0,person,person with a tilted head,action,high,The person's head is slightly tilted downward in the edited image compared to the original.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000057_00,imgedit_00000057_00.png
imgedit_00000058_00,imgedit,action,LTYy4NWVz1M_segment_1_frame_44.jpg,LTYy4NWVz1M_segment_1_frame_99.jpg,,A woman in a blue shirt stands in a kitchen with white cabinets and black appliances.,"A woman in a blue shirt stands in a kitchen with white cabinets and black appliances, lowering her chin slightly.",The woman lowers her chin slightly.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,LTYy4NWVz1M_segment_1_frame_44,woman,woman with lowered chin,action,high,The woman's chin is slightly lowered in the target image compared to the source image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000058_00,imgedit_00000058_00.png
imgedit_00000059_00,imgedit,action,9DZy6Calces_segment_3_frame_0.jpg,9DZy6Calces_segment_3_frame_55.jpg,,"A woman with red hair tied in a bun, wearing a textured pink sweater, is slightly turned to her left with her left hand raised, speaking in a room with framed pictures on the wall.","A woman with red hair tied in a bun, wearing a textured pink sweater, is centered and facing forward with both hands down, speaking in the same room.","The woman changes from a slightly turned pose with her left hand raised to a centered, forward-facing pose with her hands down.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,9DZy6Calces_segment_3_frame_0,woman,woman with both hands down,action,high,"The woman's pose changes from slightly turned with her left hand raised to a centered, forward-facing pose with both hands down.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000059_00,imgedit_00000059_00.png
imgedit_00000060_00,imgedit,action,4vT08esPfzw_segment_10_frame_0.jpg,4vT08esPfzw_segment_10_frame_55.jpg,,"A woman with curly red hair and glasses is ironing a white fabric on a table, with colorful abstract art on the wall behind her.","A woman with curly red hair and glasses is leaning forward while ironing a white fabric on a table, with colorful abstract art on the wall behind her.",The woman leans forward while continuing to iron the fabric.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,4vT08esPfzw_segment_10_frame_0,woman,leaning forward,action,high,"The woman's posture changes from standing to leaning forward, which is consistent with the ironing action. The edit is a clear forward lean, not a change in the ironing action or the fabric.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000060_00,imgedit_00000060_00.png
